"date","co_ppb","so2_ppb","noy_ppb","o3_ppb","no_ppb","no2_ppb","nox_ppb","stack_flag"
2022-06-22 15:00:00,NA,2.142304325,NA,18.3344345055556,NA,NA,NA,0
2022-06-22 16:00:00,NA,2.14655880277778,NA,18.8766861666667,NA,NA,NA,0
2022-06-22 17:00:00,NA,2.38782155,NA,16.9960366111111,NA,NA,NA,0
2022-06-22 18:00:00,NA,2.65713121666667,NA,14.1402157027778,NA,NA,NA,0
2022-06-22 19:00:00,NA,2.86738888611111,NA,14.4635995361111,NA,NA,NA,0
2022-06-22 20:00:00,NA,2.53532575833333,NA,16.2624846111111,NA,NA,NA,0
2022-06-22 21:00:00,NA,2.18906666666667,NA,16.4416372833333,NA,NA,NA,0
2022-06-22 22:00:00,NA,2.23554506666667,NA,15.3580645555556,NA,NA,NA,0
2022-06-22 23:00:00,NA,2.10688131388889,NA,15.8473013055556,NA,NA,NA,0
2022-06-23 00:00:00,NA,1.88657566111111,NA,15.6828494111111,NA,NA,NA,0
2022-06-23 01:00:00,NA,1.89986111111111,NA,14.3309471388889,NA,NA,NA,0
2022-06-23 02:00:00,NA,2.21303282777778,NA,14.050774875,NA,NA,NA,0
2022-06-23 03:00:00,NA,2.35311868611111,NA,14.8056295611111,NA,NA,NA,0
2022-06-23 04:00:00,NA,2.49756846388889,NA,14.4014790888889,NA,NA,NA,0
2022-06-23 05:00:00,NA,2.3700101,NA,14.4655806833333,NA,NA,NA,0
2022-06-23 06:00:00,NA,2.50048055555556,NA,13.9044315555556,NA,NA,NA,0
2022-06-23 07:00:00,NA,1.97714141666667,NA,16.1605123611111,NA,NA,NA,0
2022-06-23 08:00:00,NA,1.66222951388889,NA,18.7667193333333,NA,NA,NA,0
2022-06-23 09:00:00,NA,1.57536111111111,NA,19.2240706944444,NA,NA,NA,0
2022-06-23 10:00:00,NA,1.63166666666667,NA,20.1932723333333,NA,NA,NA,0.2
2022-06-23 11:00:00,NA,NA,NA,NA,NA,NA,NA,0.666666666666667
2022-06-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,0.9
2022-06-23 13:00:00,NA,NA,NA,NA,NA,NA,NA,1.01666666666667
2022-06-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,1.03333333333333
2022-06-23 15:00:00,NA,NA,NA,NA,NA,NA,NA,0.8
2022-06-23 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.983333333333333
2022-06-23 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.333333333333333
