"date","co"
2022-05-28 02:29:00,105.341191240398
2022-05-28 02:30:00,105.525648325483
2022-05-28 02:31:00,105.81434743885
2022-05-28 02:32:00,105.004278895658
2022-05-28 02:33:00,104.926661262923
2022-05-28 02:34:00,105.130450325358
2022-05-28 02:35:00,105.172560501159
2022-05-28 02:36:00,106.031050345533
2022-05-28 02:37:00,105.433101268072
2022-05-28 02:38:00,104.61504382336
2022-05-28 02:39:00,105.324446661857
2022-05-28 02:40:00,105.133822352259
2022-05-28 02:41:00,105.282892056113
2022-05-28 02:42:00,105.007959525451
2022-05-28 02:43:00,105.284852892621
2022-05-28 02:44:00,105.313499220979
2022-05-28 02:45:00,105.277622815506
2022-05-28 02:46:00,104.443279898379
2022-05-28 02:47:00,105.296308728653
2022-05-28 02:48:00,105.091220328037
2022-05-28 02:49:00,105.677529881055
2022-05-28 02:50:00,105.108172720342
2022-05-28 02:51:00,104.703010207197
2022-05-28 02:52:00,105.178751547147
2022-05-28 02:53:00,105.050116749933
2022-05-28 02:54:00,105.834863182818
2022-05-28 02:55:00,104.751259475168
2022-05-28 02:56:00,105.372319142125
2022-05-28 02:57:00,105.101736079133
2022-05-28 02:58:00,105.160428895758
2022-05-28 02:59:00,104.430236757355
2022-05-28 03:00:00,104.431448024668
2022-05-28 03:01:00,105.336558011966
2022-05-28 03:02:00,105.094431380232
2022-05-28 03:03:00,105.057886094404
2022-05-28 03:04:00,105.099149907155
2022-05-28 03:05:00,105.418177993064
2022-05-28 03:06:00,105.209733123369
2022-05-28 03:07:00,104.653100836015
2022-05-28 03:08:00,105.178546548601
2022-05-28 03:09:00,105.613944696713
2022-05-28 03:10:00,104.283509154301
2022-05-28 03:11:00,104.70080285484
2022-05-28 03:12:00,104.767247943323
2022-05-28 03:13:00,105.236039810047
2022-05-28 03:14:00,104.811060174805
2022-05-28 03:15:00,104.798837227346
2022-05-28 03:16:00,104.11629331189
2022-05-28 03:17:00,105.057504002505
2022-05-28 03:18:00,105.032016071137
2022-05-28 03:19:00,105.108254633462
2022-05-28 03:20:00,105.16237500862
2022-05-28 03:21:00,105.274461106244
2022-05-28 03:22:00,105.425849931076
2022-05-28 03:23:00,104.991619950895
2022-05-28 03:24:00,104.129847454892
2022-05-28 03:25:00,105.405209908169
2022-05-28 03:26:00,105.666575417465
2022-05-28 03:27:00,104.814328696593
2022-05-28 03:28:00,104.913293083856
2022-05-28 03:29:00,105.311879551393
2022-05-28 03:30:00,104.675816276929
2022-05-28 03:31:00,105.341886161249
2022-05-28 03:32:00,104.584178512971
2022-05-28 03:33:00,105.049243125457
2022-05-28 03:34:00,105.245427387345
2022-05-28 03:35:00,105.202859107761
2022-05-28 03:36:00,105.279404829863
2022-05-28 03:37:00,104.86285586448
2022-05-28 03:38:00,105.18101402046
2022-05-28 03:39:00,105.273088453214
2022-05-28 03:40:00,105.000275753669
2022-05-28 03:41:00,104.802958237439
2022-05-28 03:42:00,104.987746593346
2022-05-28 03:43:00,105.025676589065
2022-05-28 03:44:00,104.478190676821
2022-05-28 03:45:00,104.614191547111
2022-05-28 03:46:00,105.220626299794
2022-05-28 03:47:00,104.958184974577
2022-05-28 03:48:00,104.833473260185
2022-05-28 03:49:00,104.545033142482
2022-05-28 03:50:00,104.945867983637
2022-05-28 03:51:00,104.405537939184
2022-05-28 03:52:00,105.072212741203
2022-05-28 03:53:00,104.83498411821
2022-05-28 03:54:00,104.834988514018
2022-05-28 03:55:00,105.072131695525
2022-05-28 03:56:00,104.419468401994
2022-05-28 03:57:00,105.232577252658
2022-05-28 03:58:00,105.173484641208
2022-05-28 03:59:00,105.044987427779
2022-05-28 04:00:00,105.113566821039
2022-05-28 04:01:00,104.792285106751
2022-05-28 04:02:00,104.654662332445
2022-05-28 04:03:00,104.198481094307
2022-05-28 04:04:00,104.095500484449
2022-05-28 04:05:00,104.725717229177
2022-05-28 04:06:00,104.578946389182
2022-05-28 04:07:00,104.562975101028
2022-05-28 04:08:00,104.386257707266
2022-05-28 04:09:00,104.341308174358
2022-05-28 04:10:00,104.9210108353
2022-05-28 04:11:00,105.187506222876
2022-05-28 04:12:00,104.611347447362
2022-05-28 04:13:00,105.056494129069
2022-05-28 04:14:00,104.685962012417
2022-05-28 04:15:00,104.768544690702
2022-05-28 04:16:00,104.731510469776
2022-05-28 04:17:00,104.161751144295
2022-05-28 04:18:00,105.43052079178
2022-05-28 04:19:00,105.649291261062
2022-05-28 04:20:00,105.152048556331
2022-05-28 04:21:00,104.626941093678
2022-05-28 04:22:00,104.805040380777
2022-05-28 04:23:00,103.967013885899
2022-05-28 04:24:00,104.825241594815
2022-05-28 04:25:00,104.828180783293
2022-05-28 04:26:00,104.463118201276
2022-05-28 04:27:00,105.00804415866
2022-05-28 04:28:00,104.815175057071
2022-05-28 04:29:00,104.718797648171
2022-05-28 04:30:00,105.165845241416
2022-05-28 04:31:00,104.565893253642
2022-05-28 04:32:00,104.966827203897
2022-05-28 04:33:00,104.621930265933
2022-05-28 04:34:00,104.676386293522
2022-05-28 04:35:00,104.866865836124
2022-05-28 04:36:00,104.537112417917
2022-05-28 04:37:00,104.849847735
2022-05-28 04:38:00,105.26449911945
2022-05-28 04:39:00,104.527924906841
2022-05-28 04:40:00,105.887808372016
2022-05-28 04:41:00,104.168151109829
2022-05-28 04:42:00,104.609459741451
2022-05-28 04:43:00,104.111737160657
2022-05-28 04:44:00,104.677158326642
2022-05-28 04:45:00,104.792364149102
2022-05-28 04:46:00,104.709772808189
2022-05-28 04:47:00,105.228178049774
2022-05-28 04:48:00,104.707409886459
2022-05-28 04:49:00,103.700173152095
2022-05-28 04:50:00,104.688190109591
2022-05-28 04:51:00,104.222219697384
2022-05-28 04:52:00,104.914423155051
2022-05-28 04:53:00,105.291624821703
2022-05-28 04:54:00,105.505088793087
2022-05-28 04:55:00,104.868533892893
2022-05-28 04:56:00,104.614839612326
2022-05-28 04:57:00,105.055868662426
2022-05-28 04:58:00,104.935035248481
2022-05-28 04:59:00,105.019083581854
2022-05-28 05:00:00,105.349932872044
2022-05-28 05:01:00,105.258016755555
2022-05-28 05:02:00,105.781306260874
2022-05-28 05:03:00,105.021567681833
2022-05-28 05:04:00,105.090613434085
2022-05-28 05:05:00,104.947260626442
2022-05-28 05:06:00,105.104595856645
2022-05-28 05:07:00,104.315694218941
2022-05-28 05:08:00,105.457457398196
2022-05-28 05:09:00,104.858055369403
2022-05-28 05:10:00,105.42271036047
2022-05-28 05:11:00,104.796316673304
2022-05-28 05:12:00,104.895280065422
2022-05-28 05:13:00,105.083222882309
2022-05-28 05:14:00,104.98740689396
2022-05-28 05:15:00,105.156426974761
2022-05-28 05:16:00,104.923789910148
2022-05-28 05:17:00,104.698408197133
2022-05-28 05:18:00,105.254898397864
2022-05-28 05:19:00,106.092560619425
2022-05-28 05:20:00,105.35111361947
2022-05-28 05:21:00,104.52332110643
2022-05-28 05:22:00,105.527000957351
2022-05-28 05:23:00,105.440111273955
2022-05-28 05:24:00,105.810735478117
2022-05-28 05:25:00,105.243175072908
2022-05-28 05:26:00,105.113453598989
2022-05-28 05:27:00,104.679025892851
2022-05-28 05:28:00,104.526979412404
2022-05-28 05:29:00,105.631520615994
2022-05-28 05:30:00,105.306729151398
2022-05-28 05:31:00,105.80136576477
2022-05-28 05:32:00,105.469852092139
2022-05-28 05:33:00,105.888418555826
2022-05-28 05:34:00,104.632440827415
2022-05-28 05:35:00,105.723620312089
2022-05-28 05:36:00,105.127943653598
2022-05-28 05:37:00,105.29842887266
2022-05-28 05:38:00,105.581077557053
2022-05-28 05:39:00,104.936201570629
2022-05-28 05:40:00,105.284713669421
2022-05-28 05:41:00,105.060259864106
2022-05-28 05:42:00,105.680700298671
2022-05-28 05:43:00,105.49546410102
2022-05-28 05:44:00,105.357726676042
2022-05-28 05:45:00,104.962306696044
2022-05-28 05:46:00,105.059850804696
2022-05-28 05:47:00,105.685070632027
2022-05-28 05:48:00,104.74496724634
2022-05-28 05:49:00,104.774589184175
2022-05-28 05:50:00,104.992511823889
2022-05-28 05:51:00,105.800666392185
2022-05-28 05:52:00,105.533091371369
2022-05-28 05:53:00,104.668763162574
2022-05-28 05:54:00,104.458647097548
2022-05-28 05:55:00,105.090832798793
2022-05-28 05:56:00,105.120610882357
2022-05-28 05:57:00,104.556223579824
2022-05-28 05:58:00,104.847047041126
2022-05-28 05:59:00,104.875300626996
2022-05-28 06:00:00,104.556167719038
2022-05-28 06:01:00,105.204282186296
2022-05-28 06:02:00,105.001220848376
2022-05-28 06:03:00,104.909938955129
2022-05-28 06:04:00,105.277051406028
2022-05-28 06:05:00,104.529306677717
2022-05-28 06:06:00,104.641578650909
2022-05-28 06:07:00,105.045362027944
2022-05-28 06:08:00,104.481963456502
2022-05-28 06:09:00,105.189971744856
2022-05-28 06:10:00,104.444351985255
2022-05-28 06:11:00,105.428814776787
2022-05-28 06:12:00,104.44507482763
2022-05-28 06:13:00,105.218229974511
2022-05-28 06:14:00,104.858439996452
2022-05-28 06:15:00,105.153490291137
2022-05-28 06:16:00,105.68162251519
2022-05-28 06:17:00,104.91233510938
2022-05-28 06:18:00,104.658439932255
2022-05-28 06:19:00,104.760908377979
2022-05-28 06:20:00,104.375210578067
2022-05-28 06:21:00,104.211768321801
2022-05-28 06:22:00,105.268792066981
2022-05-28 06:23:00,104.916417451727
2022-05-28 06:24:00,104.4348071814
2022-05-28 06:25:00,104.120987522753
2022-05-28 06:26:00,104.672441045576
2022-05-28 06:27:00,104.646665903515
2022-05-28 06:28:00,105.15236662592
2022-05-28 06:29:00,104.807927446553
2022-05-28 06:30:00,104.832393189717
2022-05-28 06:31:00,104.792180056421
2022-05-28 06:32:00,104.736706420681
2022-05-28 06:33:00,104.819042296163
2022-05-28 06:34:00,104.77901693799
2022-05-28 06:35:00,105.05487623588
2022-05-28 06:36:00,105.10560896841
2022-05-28 06:37:00,105.38281515567
2022-05-28 06:38:00,104.571167751501
2022-05-28 06:39:00,104.151029384926
2022-05-28 06:40:00,105.200013747594
2022-05-28 06:41:00,105.004132803739
2022-05-28 06:42:00,104.798483964293
2022-05-28 06:43:00,105.034942972588
2022-05-28 06:44:00,104.097618108261
2022-05-28 06:45:00,104.844769548789
2022-05-28 06:46:00,104.849433757108
2022-05-28 06:47:00,104.539512819729
2022-05-28 06:48:00,105.051051967439
2022-05-28 06:49:00,104.890250008333
2022-05-28 06:50:00,104.850914239176
2022-05-28 06:51:00,105.076538159806
2022-05-28 06:52:00,104.832057574762
2022-05-28 06:53:00,105.049798794658
2022-05-28 06:54:00,104.222553464332
2022-05-28 06:55:00,104.869922568253
2022-05-28 06:56:00,104.634078626915
2022-05-28 06:57:00,104.681172581491
2022-05-28 06:58:00,104.596512012248
2022-05-28 06:59:00,105.214291874263
2022-05-28 07:00:00,104.538003257128
2022-05-28 07:01:00,105.11472084497
2022-05-28 07:02:00,104.530641777702
2022-05-28 07:03:00,105.336689249011
2022-05-28 07:04:00,105.449234693176
2022-05-28 07:05:00,105.512799855709
2022-05-28 07:06:00,104.423946225499
2022-05-28 07:07:00,105.084419807281
2022-05-28 07:08:00,105.226478538027
2022-05-28 07:09:00,104.800370186773
2022-05-28 07:10:00,104.655930415904
2022-05-28 07:11:00,105.095530592496
2022-05-28 07:12:00,104.627646418678
2022-05-28 07:13:00,105.023415137174
2022-05-28 07:14:00,104.760493789842
2022-05-28 07:15:00,104.90394315834
2022-05-28 07:16:00,104.396398574928
2022-05-28 07:17:00,105.278375345503
2022-05-28 07:18:00,105.275260649052
2022-05-28 07:19:00,105.294877127518
2022-05-28 07:20:00,104.73161416187
2022-05-28 07:21:00,105.190327961925
2022-05-28 07:22:00,104.855991982344
2022-05-28 07:23:00,105.126484525287
2022-05-28 07:24:00,104.933337179926
2022-05-28 07:25:00,105.188179474983
2022-05-28 07:26:00,104.884959691074
2022-05-28 07:27:00,104.951087107705
2022-05-28 07:28:00,104.79174794358
2022-05-28 07:29:00,104.962301285448
2022-05-28 07:30:00,104.75642095503
2022-05-28 07:31:00,104.783768664597
2022-05-28 07:32:00,105.841628766598
2022-05-28 07:33:00,105.096956104737
2022-05-28 07:34:00,105.166698830893
2022-05-28 07:35:00,105.235924228715
2022-05-28 07:36:00,104.870923745086
2022-05-28 07:37:00,105.565105541056
2022-05-28 07:38:00,104.956656638027
2022-05-28 07:39:00,104.952909534596
2022-05-28 07:40:00,104.77953042487
2022-05-28 07:41:00,104.78881855142
2022-05-28 07:42:00,104.362767011592
2022-05-28 07:43:00,103.992136130368
2022-05-28 07:44:00,104.753719003724
2022-05-28 07:45:00,104.233086307853
2022-05-28 07:46:00,104.601150409482
2022-05-28 07:47:00,104.736123847266
2022-05-28 07:48:00,104.576489393696
2022-05-28 07:49:00,104.521273546154
2022-05-28 07:50:00,104.638856942761
2022-05-28 07:51:00,105.611429289408
2022-05-28 07:52:00,104.905505831821
2022-05-28 07:53:00,105.060337497267
2022-05-28 07:54:00,105.009196458179
2022-05-28 07:55:00,104.631459343489
2022-05-28 07:56:00,104.915363734102
2022-05-28 07:57:00,104.615224602064
2022-05-28 07:58:00,104.521873388836
2022-05-28 07:59:00,105.364593505744
2022-05-28 08:00:00,105.012233297636
2022-05-28 08:01:00,104.958215587455
2022-05-28 08:02:00,104.566765083643
2022-05-28 08:03:00,104.690521815507
2022-05-28 08:04:00,104.878979169041
2022-05-28 08:05:00,104.820333642802
2022-05-28 08:06:00,104.843711066768
2022-05-28 08:07:00,105.068173027389
2022-05-28 08:08:00,104.968137127042
2022-05-28 08:09:00,104.702011096914
2022-05-28 08:10:00,104.726233170775
2022-05-28 08:11:00,104.489317840115
2022-05-28 08:12:00,104.275863063004
2022-05-28 08:13:00,104.997263184843
2022-05-28 08:14:00,104.529045462314
2022-05-28 08:15:00,104.394191618924
2022-05-28 08:16:00,105.093606560077
2022-05-28 08:17:00,104.536176646504
2022-05-28 08:18:00,103.878909040747
2022-05-28 08:19:00,104.724270679313
2022-05-28 08:20:00,104.748282606458
2022-05-28 08:21:00,104.69961881684
2022-05-28 08:22:00,104.780101798178
2022-05-28 08:23:00,104.397350984288
2022-05-28 08:24:00,104.755963997793
2022-05-28 08:25:00,104.281986663396
2022-05-28 08:26:00,104.59357122222
2022-05-28 08:27:00,105.138238863334
2022-05-28 08:28:00,105.025903393722
2022-05-28 08:29:00,104.753172085306
2022-05-28 08:30:00,104.863491802098
2022-05-28 08:31:00,104.568149561362
2022-05-28 08:32:00,104.427506737879
2022-05-28 08:33:00,104.600277675716
2022-05-28 08:34:00,104.610762830888
2022-05-28 08:35:00,104.554187728666
2022-05-28 08:36:00,104.153881302975
2022-05-28 08:37:00,104.101802374465
2022-05-28 08:38:00,104.138187246882
2022-05-28 08:39:00,104.696320277937
2022-05-28 08:40:00,104.446796833194
2022-05-28 08:41:00,104.455945503822
2022-05-28 08:42:00,104.313454307465
2022-05-28 08:43:00,104.908078909755
2022-05-28 08:44:00,104.656324903239
2022-05-28 08:45:00,104.760795410696
2022-05-28 08:46:00,104.438258397639
2022-05-28 08:47:00,104.789473341224
2022-05-28 08:48:00,104.659852326232
2022-05-28 08:49:00,104.317782953654
2022-05-28 08:50:00,105.247106193689
2022-05-28 08:51:00,104.615199414766
2022-05-28 08:52:00,104.492277258691
2022-05-28 08:53:00,105.141538439378
2022-05-28 08:54:00,104.676356991911
2022-05-28 08:55:00,104.862416815132
2022-05-28 08:56:00,104.755609754759
2022-05-28 08:57:00,104.873062397314
2022-05-28 08:58:00,104.765065227843
2022-05-28 08:59:00,105.053699539767
2022-05-28 09:00:00,104.768553381479
2022-05-28 09:01:00,104.33686403699
2022-05-28 09:02:00,104.19462643085
2022-05-28 09:03:00,104.46432337181
2022-05-28 09:04:00,105.269293861406
2022-05-28 09:05:00,105.176032903411
2022-05-28 09:06:00,104.050736817418
2022-05-28 09:07:00,104.621477252427
2022-05-28 09:08:00,104.258591297407
2022-05-28 09:09:00,105.194995685049
2022-05-28 09:10:00,104.778255875748
2022-05-28 09:11:00,105.30574824879
2022-05-28 09:12:00,104.946639129111
2022-05-28 09:13:00,105.12683973586
2022-05-28 09:14:00,105.0651493158
2022-05-28 09:15:00,104.866156876257
2022-05-28 09:16:00,105.134428913667
2022-05-28 09:17:00,104.705251563347
2022-05-28 09:18:00,104.253277139114
2022-05-28 09:19:00,104.457125344481
2022-05-28 09:20:00,104.641920798596
2022-05-28 09:21:00,104.626502356567
2022-05-28 09:22:00,104.653638711455
2022-05-28 09:23:00,104.549267275023
2022-05-28 09:24:00,105.160997741754
2022-05-28 09:25:00,104.771280834866
2022-05-28 09:26:00,104.100867826923
2022-05-28 09:27:00,104.862172397872
2022-05-28 09:28:00,104.76448982278
2022-05-28 09:29:00,104.327833385832
2022-05-28 09:30:00,104.666365047865
2022-05-28 09:31:00,104.656110407155
2022-05-28 09:32:00,104.754332545951
2022-05-28 09:33:00,104.650140811473
2022-05-28 09:34:00,105.048793979528
2022-05-28 09:35:00,104.646104547051
2022-05-28 09:36:00,105.181961374591
2022-05-28 09:37:00,104.733880549803
2022-05-28 09:38:00,104.823188481291
2022-05-28 09:39:00,104.533968834272
2022-05-28 09:40:00,104.584724097517
2022-05-28 09:41:00,105.73604052216
2022-05-28 09:42:00,104.970299716876
2022-05-28 09:43:00,105.41066910744
2022-05-28 09:44:00,104.882450017956
2022-05-28 09:45:00,104.725190565039
2022-05-28 09:46:00,105.505125855709
2022-05-28 09:47:00,104.61934306907
2022-05-28 09:48:00,104.081117420427
2022-05-28 09:49:00,104.298212461748
2022-05-28 09:50:00,105.033020047764
2022-05-28 09:51:00,104.930416432392
2022-05-28 09:52:00,105.253544135867
2022-05-28 09:53:00,104.726103079107
2022-05-28 09:54:00,104.51301564591
2022-05-28 09:55:00,104.430819199216
2022-05-28 09:56:00,104.019909470017
2022-05-28 09:57:00,104.236977531289
2022-05-28 09:58:00,105.740842630766
2022-05-28 09:59:00,103.934020177783
2022-05-28 10:00:00,104.991757451182
2022-05-28 10:01:00,104.446773210572
2022-05-28 10:02:00,104.229771292052
2022-05-28 10:03:00,104.565185443252
2022-05-28 10:04:00,104.873704605527
2022-05-28 10:05:00,104.407147763027
2022-05-28 10:06:00,104.453238844346
2022-05-28 10:07:00,104.438698070687
2022-05-28 10:08:00,104.860586645913
2022-05-28 10:09:00,104.056534459035
2022-05-28 10:10:00,104.877426382186
2022-05-28 10:11:00,104.032605393289
2022-05-28 10:12:00,104.896833910817
2022-05-28 10:13:00,104.283070587143
2022-05-28 10:14:00,104.965026725733
2022-05-28 10:15:00,104.887678720967
2022-05-28 10:16:00,104.64246278451
2022-05-28 10:17:00,104.564567629484
2022-05-28 10:18:00,105.052102062917
2022-05-28 10:19:00,104.892377905629
2022-05-28 10:20:00,104.352822318267
2022-05-28 10:21:00,104.19260085747
2022-05-28 10:22:00,104.963503849613
2022-05-28 10:23:00,103.935130566584
2022-05-28 10:24:00,104.572128345059
2022-05-28 10:25:00,104.939923121046
2022-05-28 10:26:00,104.707977681149
2022-05-28 10:27:00,105.134499595756
2022-05-28 10:28:00,104.97412745744
2022-05-28 10:29:00,104.74109554189
2022-05-28 10:30:00,104.692841073685
2022-05-28 10:31:00,104.716474168255
2022-05-28 10:32:00,104.868919885061
2022-05-28 10:33:00,104.899554912754
2022-05-28 10:34:00,105.322245649692
2022-05-28 10:35:00,105.203829975913
2022-05-28 10:36:00,104.063009725093
2022-05-28 10:37:00,104.291749451081
2022-05-28 10:38:00,104.622700875723
2022-05-28 10:39:00,105.151174339649
2022-05-28 10:40:00,104.535619402372
2022-05-28 10:41:00,104.401431463368
2022-05-28 10:42:00,104.756146408698
2022-05-28 10:43:00,105.17660092139
2022-05-28 10:44:00,104.641192878769
2022-05-28 10:45:00,103.869590892519
2022-05-28 10:46:00,104.230946452131
2022-05-28 10:47:00,104.810193313796
2022-05-28 10:48:00,105.318417831234
2022-05-28 10:49:00,104.826839256318
2022-05-28 10:50:00,104.009454533007
2022-05-28 10:51:00,104.592939610741
2022-05-28 10:52:00,104.536140347034
2022-05-28 10:53:00,104.700284888778
2022-05-28 10:54:00,104.776319869877
2022-05-28 10:55:00,104.922506105419
2022-05-28 10:56:00,104.709977163448
2022-05-28 10:57:00,105.038233152923
2022-05-28 10:58:00,104.775067887954
2022-05-28 10:59:00,104.651839824654
2022-05-28 11:00:00,105.19744542785
2022-05-28 11:01:00,104.765227164686
2022-05-28 11:02:00,104.942835415416
2022-05-28 11:03:00,104.227448620977
2022-05-28 11:04:00,104.639022206647
2022-05-28 11:05:00,104.262055300123
2022-05-28 11:06:00,105.107234449721
2022-05-28 11:07:00,104.555086000064
2022-05-28 11:08:00,104.473149644993
2022-05-28 11:09:00,104.523976958795
2022-05-28 11:10:00,104.101050888173
2022-05-28 11:11:00,104.964293987997
2022-05-28 11:12:00,104.984868518306
2022-05-28 11:13:00,104.863697380708
2022-05-28 11:14:00,105.253165293289
2022-05-28 11:15:00,104.435548027818
2022-05-28 11:16:00,104.684011206567
2022-05-28 11:17:00,105.274919515681
2022-05-28 11:18:00,104.814056755031
2022-05-28 11:19:00,105.035280576642
2022-05-28 11:20:00,104.687179241539
2022-05-28 11:21:00,105.050904832238
2022-05-28 11:22:00,104.341831648108
2022-05-28 11:23:00,104.356931692178
2022-05-28 11:24:00,103.723371062366
2022-05-28 11:25:00,104.895868792112
2022-05-28 11:26:00,104.791186715757
2022-05-28 11:27:00,104.602022039014
2022-05-28 11:28:00,104.342767493541
2022-05-28 11:29:00,104.430506061372
2022-05-28 11:30:00,104.479284900607
2022-05-28 11:31:00,104.999991447954
2022-05-28 11:32:00,104.44377701548
2022-05-28 11:33:00,104.090606358208
2022-05-28 11:34:00,104.200959288066
2022-05-28 11:35:00,104.289081620611
2022-05-28 11:36:00,104.507872722944
2022-05-28 11:37:00,103.793520158136
2022-05-28 11:38:00,104.518194312093
2022-05-28 11:39:00,104.824006132055
2022-05-28 11:40:00,105.109286178473
2022-05-28 11:41:00,104.488507384531
2022-05-28 11:42:00,104.282134787882
2022-05-28 11:43:00,104.188818749036
2022-05-28 11:44:00,104.179086203028
2022-05-28 11:45:00,104.979413017047
2022-05-28 11:46:00,104.483529652371
2022-05-28 11:47:00,104.473300367404
2022-05-28 11:48:00,104.574737455524
2022-05-28 11:49:00,104.302890131503
2022-05-28 11:50:00,104.374902963918
2022-05-28 11:51:00,103.989909093614
2022-05-28 11:52:00,104.507329023645
2022-05-28 11:53:00,104.654696439606
2022-05-28 11:54:00,NA
2022-05-28 11:55:00,NA
2022-05-28 11:56:00,NA
2022-05-28 11:57:00,NA
2022-05-28 11:58:00,NA
2022-05-28 11:59:00,NA
2022-05-28 12:00:00,104.421713441654
2022-05-28 12:01:00,104.341102240423
2022-05-28 12:02:00,105.134073253214
2022-05-28 12:03:00,104.407743499436
2022-05-28 12:04:00,104.810409936196
2022-05-28 12:05:00,105.569383260486
2022-05-28 12:06:00,105.501551966145
2022-05-28 12:07:00,105.256613625781
2022-05-28 12:08:00,105.524923120495
2022-05-28 12:09:00,105.372652079576
2022-05-28 12:10:00,104.827538632448
2022-05-28 12:11:00,105.132754135769
2022-05-28 12:12:00,105.902982281608
2022-05-28 12:13:00,105.298192335699
2022-05-28 12:14:00,104.843511920085
2022-05-28 12:15:00,105.188216894736
2022-05-28 12:16:00,105.893654630904
2022-05-28 12:17:00,104.783341020466
2022-05-28 12:18:00,104.863567478832
2022-05-28 12:19:00,104.834408808365
2022-05-28 12:20:00,104.763523179034
2022-05-28 12:21:00,105.309618569092
2022-05-28 12:22:00,104.659725248951
2022-05-28 12:23:00,105.087511074904
2022-05-28 12:24:00,104.780173585525
2022-05-28 12:25:00,105.521503573388
2022-05-28 12:26:00,105.675108805439
2022-05-28 12:27:00,104.502754526316
2022-05-28 12:28:00,105.125076940915
2022-05-28 12:29:00,105.610627369355
2022-05-28 12:30:00,105.048953196643
2022-05-28 12:31:00,105.459296385763
2022-05-28 12:32:00,105.00873012127
2022-05-28 12:33:00,105.075989475769
2022-05-28 12:34:00,104.49511776213
2022-05-28 12:35:00,104.080659983116
2022-05-28 12:36:00,105.472242049347
2022-05-28 12:37:00,105.07007211568
2022-05-28 12:38:00,104.70751632972
2022-05-28 12:39:00,105.358938525071
2022-05-28 12:40:00,106.014728414081
2022-05-28 12:41:00,104.508220968231
2022-05-28 12:42:00,104.603851224987
2022-05-28 12:43:00,104.497560860575
2022-05-28 12:44:00,104.95081278427
2022-05-28 12:45:00,104.865405533166
2022-05-28 12:46:00,104.854013107225
2022-05-28 12:47:00,104.768770343839
2022-05-28 12:48:00,104.988488389427
2022-05-28 12:49:00,104.395874549469
2022-05-28 12:50:00,105.367960484842
2022-05-28 12:51:00,104.745274433688
2022-05-28 12:52:00,104.741903186784
2022-05-28 12:53:00,104.843849894437
2022-05-28 12:54:00,105.109045055583
2022-05-28 12:55:00,105.338709637793
2022-05-28 12:56:00,104.434415483079
2022-05-28 12:57:00,104.900500799942
2022-05-28 12:58:00,105.309126005166
2022-05-28 12:59:00,106.031096003119
2022-05-28 13:00:00,105.123626344703
2022-05-28 13:01:00,104.94740711465
2022-05-28 13:02:00,104.838247205265
2022-05-28 13:03:00,104.438636522293
2022-05-28 13:04:00,104.942646716843
2022-05-28 13:05:00,104.729853208294
2022-05-28 13:06:00,104.851490978355
2022-05-28 13:07:00,105.239248944918
2022-05-28 13:08:00,104.291912568736
2022-05-28 13:09:00,105.301126509331
2022-05-28 13:10:00,104.65871923956
2022-05-28 13:11:00,104.383382870182
2022-05-28 13:12:00,104.346903806086
2022-05-28 13:13:00,105.108677166379
2022-05-28 13:14:00,105.288037221706
2022-05-28 13:15:00,104.77887171957
2022-05-28 13:16:00,104.497875483445
2022-05-28 13:17:00,103.793160877481
2022-05-28 13:18:00,104.748963066446
2022-05-28 13:19:00,104.70507862939
2022-05-28 13:20:00,104.479182103136
2022-05-28 13:21:00,103.79990761657
2022-05-28 13:22:00,104.672462741295
2022-05-28 13:23:00,104.757625655214
2022-05-28 13:24:00,103.678207996493
2022-05-28 13:25:00,104.179476181846
2022-05-28 13:26:00,104.844517698753
2022-05-28 13:27:00,103.655853082628
2022-05-28 13:28:00,103.300524732632
2022-05-28 13:29:00,104.370302378691
2022-05-28 13:30:00,104.164388915725
2022-05-28 13:31:00,104.200690277533
2022-05-28 13:32:00,103.74160994525
2022-05-28 13:33:00,104.020658694401
2022-05-28 13:34:00,104.70070821476
2022-05-28 13:35:00,104.665563202759
2022-05-28 13:36:00,104.179121014265
2022-05-28 13:37:00,104.714061659518
2022-05-28 13:38:00,103.882005277108
2022-05-28 13:39:00,104.013874335854
2022-05-28 13:40:00,104.288079018306
2022-05-28 13:41:00,104.739592428468
2022-05-28 13:42:00,104.392659116213
2022-05-28 13:43:00,104.618206749965
2022-05-28 13:44:00,104.449362802546
2022-05-28 13:45:00,103.68892348207
2022-05-28 13:46:00,104.121296595139
2022-05-28 13:47:00,104.017580492627
2022-05-28 13:48:00,103.680250842635
2022-05-28 13:49:00,NA
2022-05-28 13:50:00,NA
2022-05-28 13:51:00,NA
2022-05-28 13:52:00,NA
2022-05-28 13:53:00,NA
2022-05-28 13:54:00,NA
2022-05-28 13:55:00,NA
2022-05-28 13:56:00,NA
2022-05-28 13:57:00,NA
2022-05-28 13:58:00,NA
2022-05-28 13:59:00,NA
2022-05-28 14:00:00,104.366951840819
2022-05-28 14:01:00,104.482234357618
2022-05-28 14:02:00,104.875562628629
2022-05-28 14:03:00,104.43789514063
2022-05-28 14:04:00,104.528735242695
2022-05-28 14:05:00,104.706565399775
2022-05-28 14:06:00,104.706086709463
2022-05-28 14:07:00,104.262965808624
2022-05-28 14:08:00,104.383321922701
2022-05-28 14:09:00,104.082389336432
2022-05-28 14:10:00,104.732990760918
2022-05-28 14:11:00,104.373969756557
